,chrom,tss,gene_id,tpm
10769,chr21,43856342,ENSG00000226543,0.993827667838331
10770,chr17,71620978,ENSG00000228118,14.0378158082164
10772,chr20,36541497,ENSG00000101335,1109.6085911415
10774,chr3,123884332,ENSG00000065534,21.9884371509231
10778,chr9,133528612,ENSG00000187616,7.82639288422686
10779,chr6,44216926,ENSG00000262179,4.84490988071187
10786,chr22,25742144,ENSG00000133454,8.6959920935854
10795,chr10,25934229,ENSG00000095777,0.0
10796,chr2,170178145,ENSG00000071909,0.0
10803,chr2,127535683,ENSG00000169994,0.0
10806,chr17,12665890,ENSG00000141052,2.11188379415645
10807,chr11,17719571,ENSG00000129152,31.9267138293064
10809,chr1,203086012,ENSG00000122180,10.4351905123025
10812,chr1,24112135,ENSG00000142661,0.248456916959583
10813,chr9,34376898,ENSG00000164976,2.8572545450352
10814,chr2,207166120,ENSG00000229647,8.19907825966624
10815,chr5,137867858,ENSG00000120729,4.72068142223207
10819,chr10,68087897,ENSG00000138347,22.609579443322
10820,chr19,45902613,ENSG00000176182,7.08102213334811
10824,chr1,58700090,ENSG00000162601,14.907415017575
10825,chr20,64102394,ENSG00000196132,0.0
10827,chr15,57591904,ENSG00000263155,0.0
10828,chr5,139390081,ENSG00000170476,0.0
10830,chr19,58559125,ENSG00000267858,0.621142292398957
10836,chr13,32428311,ENSG00000139597,0.124228458479791
10847,chr9,85941146,ENSG00000135040,15.2801003930143
10856,chr3,175271096,ENSG00000226779,0.0
10857,chr2,190646746,ENSG00000138386,2.11188379415645
10858,chr12,57089043,ENSG00000166886,13.1682165988579
10860,chr12,56222015,ENSG00000139579,30.5602007860286
10861,chr12,56731628,ENSG00000196531,359.889844215956
10865,chr7,45088969,ENSG00000136274,0.496913833919166
10867,chr19,13116862,ENSG00000160877,29.4421446597106
10875,chr2,71064344,ENSG00000124357,62.7353715322947
10876,chr17,42536241,ENSG00000108784,25.0941486129179
10877,chr16,5034141,ENSG00000103174,4.3479960467927
10880,chr5,71025339,ENSG00000249437,0.0
10882,chr13,100708325,ENSG00000233009,0.0
10892,chr11,126067539,ENSG00000254759,2.73302608655541
10894,chrX,93673578,ENSG00000186310,6.33565138246936
10898,chrX,73128080,ENSG00000204118,0.0
10905,chr17,82458180,ENSG00000141562,12.0501604725398
10916,chr17,74776367,ENSG00000109065,11.8017035555802
10918,chr1,201539127,ENSG00000134369,36.7716237100183
10922,chr11,19712619,ENSG00000270607,9.56559130294394
10924,chr13,110615545,ENSG00000213995,10.5594189707823
10926,chr2,15561340,ENSG00000151779,23.4791786526806
10930,chr3,46979666,ENSG00000160796,1.86342687719687
10936,chr1,144461676,ENSG00000266338,0.248456916959583
10951,chr17,3846246,ENSG00000074356,14.907415017575
10954,chr3,172711218,ENSG00000144959,37.2685375439374
10956,chr22,36860988,ENSG00000100365,0.0
10957,chr22,36870441,ENSG00000183822,0.0
10958,chr3,136862208,ENSG00000158092,32.4236276632256
10959,chr2,105744912,ENSG00000071051,3.47839683743416
10964,chr3,48686364,ENSG00000213672,7.82639288422686
10969,chr8,70403808,ENSG00000140396,5.21759525615124
10972,chr20,46089962,ENSG00000124160,10.4351905123025
10973,chr20,34825651,ENSG00000198646,4.84490988071187
10976,chr17,16218185,ENSG00000141027,14.6589581006154
10977,chr12,124567612,ENSG00000196498,36.1504814176193
10984,chr17,8413131,ENSG00000166579,40.7469343813716
10993,chr5,150485818,ENSG00000070614,34.9081968328214
10995,chr4,118033618,ENSG00000164100,0.0
11004,chr7,123557904,ENSG00000128609,27.5787177825137
11005,chr16,47598996,ENSG00000259918,0.372685375439374
11010,chr9,122159779,ENSG00000119421,45.2191588866441
11020,chr14,92121917,ENSG00000183648,48.4490988071187
11021,chr16,1959538,ENSG00000140990,123.483087728913
11022,chr3,48181547,ENSG00000231884,4.84490988071187
11034,chr11,47565336,ENSG00000213619,53.1697802293507
11044,chr10,21293011,ENSG00000078114,4.09953912983311
11047,chr20,33674463,ENSG00000125967,10.9321043462216
11050,chr11,119729200,ENSG00000110400,1.98765533567666
11056,chr15,55993660,ENSG00000069869,44.5980165942451
11059,chr6,11382348,ENSG00000111859,10.4351905123025
11062,chr8,24913758,ENSG00000104722,0.745370750878748
11063,chr1,72282539,ENSG00000172260,22.7338079018019
11064,chr15,75346955,ENSG00000140398,0.496913833919165
11068,chr3,27369460,ENSG00000163491,0.124228458479791
11075,chr1,198156994,ENSG00000151414,108.824129628297
11076,chr17,28725897,ENSG00000160602,0.993827667838331
11080,chr20,58981208,ENSG00000101158,19.7523248982868
11085,chr12,57088063,ENSG00000166881,5.09336679767145
11098,chr5,172641263,ENSG00000214357,1.4907415017575
11099,chr20,45891208,ENSG00000124257,0.496913833919165
11100,chr2,96508109,ENSG00000163121,0.0
11103,chr12,55019974,ENSG00000123307,0.0
11108,chrX,74925472,ENSG00000050030,0.0
11109,chr1,77888513,ENSG00000162614,81.7423256797028
11113,chr1,204828651,ENSG00000163531,24.3487778620391
11116,chr20,51562831,ENSG00000101096,0.124228458479791
11117,chr16,28950807,ENSG00000176953,10.5594189707823
11120,chr12,54301015,ENSG00000123405,0.0
11124,chr1,60865259,ENSG00000162599,20.1250102737262
11129,chr9,91423832,ENSG00000165030,6.33565138246936
11130,chr19,8630633,ENSG00000268480,0.0
11134,chr14,35404749,ENSG00000100906,40.1257920889726
11137,chr3,101827991,ENSG00000144802,42.4861328000886
11151,chr17,49495293,ENSG00000064300,2.98148300351499
11157,chr1,115843917,ENSG00000177551,0.0
11165,chrX,71910845,ENSG00000204131,0.0
11170,chr1,236065109,ENSG00000116962,44.101102760326
11172,chr2,200889327,ENSG00000196290,6.58410829942894
11174,chr5,43192071,ENSG00000177453,0.124228458479791
11175,chr14,50831162,ENSG00000100503,10.8078758877419
11176,chr9,93134251,ENSG00000131669,7.57793596726727
11177,chr12,663589,ENSG00000171840,3.22993992047458
11179,chr20,25585531,ENSG00000101004,1.86342687719687
11182,chr8,98294393,ENSG00000104361,10.4351905123025
11188,chr7,55951793,ENSG00000146729,15.5285573099739
11194,chr6,123803865,ENSG00000188580,2.8572545450352
11196,chr20,63272694,ENSG00000101198,0.0
11201,chr5,1008802,ENSG00000145506,0.0
11207,chr3,42600655,ENSG00000114857,14.907415017575
11211,chr10,99532942,ENSG00000119919,0.0
11212,chr20,21397526,ENSG00000125816,0.0
11215,chr14,36582614,ENSG00000136327,0.0
11218,chr4,84499292,ENSG00000163623,0.0
11237,chr19,55836540,ENSG00000160505,0.0
11239,chr19,54966312,ENSG00000167634,0.0
11243,chr17,51153559,ENSG00000239672,0.0
11249,chr3,48301685,ENSG00000172113,5.46605217311082
11252,chr2,151289894,ENSG00000123609,7.32947905030769
11264,chr11,114257787,ENSG00000166741,258.643650554925
11265,chr5,43602692,ENSG00000112992,29.4421446597105
11267,chr4,56977606,ENSG00000084092,17.1435272702112
11273,chr7,30478784,ENSG00000106100,1.86342687719687
11275,chr17,56593699,ENSG00000183691,8.82022055206519
11277,chr17,67717931,ENSG00000130935,26.0879762807562
11286,chr10,102152176,ENSG00000166197,37.3927660024172
11289,chrX,71254814,ENSG00000147140,65.5926260773299
11290,chr15,34343180,ENSG00000182117,184.976174676409
11291,chr4,2963406,ENSG00000087269,29.193687742751
11295,chr20,2652593,ENSG00000101361,46.9583573053611
11298,chr20,36051018,ENSG00000260032,17.3919841871708
11299,chr12,117452170,ENSG00000089250,0.0
11300,chr1,162069691,ENSG00000198929,0.124228458479791
11303,chr19,49590262,ENSG00000142546,24.473006320519
11305,chr1,120100779,ENSG00000134250,2.11188379415646
11307,chr19,15200995,ENSG00000074181,12.0501604725398
11314,chr6,155455839,ENSG00000074771,0.0
11320,chr19,47019837,ENSG00000130751,5.96296600702999
11322,chr14,32934396,ENSG00000151322,0.248456916959583
11329,chr14,74494177,ENSG00000119655,161.372767565249
11330,chr9,137046179,ENSG00000107281,94.4136284446415
11344,chr7,36818959,ENSG00000225739,0.248456916959583
11345,chr10,96560185,ENSG00000235677,0.0
11352,chr4,105894775,ENSG00000168743,1.73919841871708
11357,chr9,35791003,ENSG00000159899,9.81404821990352
11358,chr5,32689070,ENSG00000113389,46.0887580960027
11364,chr15,73569294,ENSG00000281183,0.124228458479791
11365,chr17,80477843,ENSG00000171246,5.09336679767145
11366,chr7,98617285,ENSG00000106236,128.203769151145
11373,chr4,163343892,ENSG00000164129,0.0
11376,chr6,2999604,ENSG00000224846,0.372685375439374
11389,chr15,71792638,ENSG00000278570,0.0
11392,chr15,96325938,ENSG00000185551,29.8148300351499
11394,chr19,17245919,ENSG00000160113,11.304789721661
11395,chr5,143435512,ENSG00000113580,12.1743889310196
11405,chr9,137302271,ENSG00000198435,0.0
11408,chr2,27427790,ENSG00000115216,88.6991193545711
11409,chr8,143840973,ENSG00000185189,25.0941486129179
11418,chr10,81875194,ENSG00000185737,0.0
11420,chr21,15065936,ENSG00000180530,8.19907825966623
11424,chr14,24115010,ENSG00000129535,0.0
11440,chr5,177131830,ENSG00000165671,6.95679367486832
11449,chr15,29269822,ENSG00000185115,27.8271746994733
11450,chr10,121975217,ENSG00000107672,11.0563328047014
11453,chr5,6633291,ENSG00000037474,40.6227059228918
11454,chr3,94062980,ENSG00000178694,8.19907825966623
11461,chr7,33062796,ENSG00000122643,13.5409019742973
11466,chr2,112721020,ENSG00000144130,0.0
11468,chr17,17303335,ENSG00000205309,0.745370750878748
11475,chr11,131663607,ENSG00000224795,0.0
11477,chr17,9021510,ENSG00000065320,0.0
11479,chr12,95791189,ENSG00000074527,23.9760924865998
11481,chr9,132162058,ENSG00000196358,2.36034071111604
11487,chr12,85874295,ENSG00000133636,0.0
11490,chr12,106138954,ENSG00000074590,7.2052505918279
11492,chr7,151341772,ENSG00000013374,25.5910624468371
11500,chr7,44490658,ENSG00000015676,25.8395193637966
11503,chr5,103562790,ENSG00000112874,9.68981976142373
11504,chr10,73110375,ENSG00000166321,1.4907415017575
11505,chr14,105181323,ENSG00000183828,10.4351905123025
11511,chr8,22109419,ENSG00000275074,6.58410829942895
11517,chr12,93377883,ENSG00000173598,12.2986173894993
11518,chr10,12195891,ENSG00000165609,57.2693193591838
11519,chr4,122922968,ENSG00000170917,2.73302608655542
11521,chr11,67629937,ENSG00000167799,4.59645296375228
11527,chr14,73458617,ENSG00000133961,40.1257920889727
11534,chr7,135557917,ENSG00000155561,20.3734671906858
11543,chr22,45163811,ENSG00000226328,8.57176363510562
11546,chrX,107206433,ENSG00000198088,0.124228458479791
11550,chr16,28539008,ENSG00000176046,225.598880599301
11553,chrX,47513483,ENSG00000235636,0.248456916959582
11562,chr4,37244743,ENSG00000174145,0.0
11564,chrX,103093143,ENSG00000147206,0.0
11577,chr20,23351486,ENSG00000234832,0.0
11578,chrX,109535781,ENSG00000101888,4.47222450527249
11582,chrX,41447343,ENSG00000188937,0.0
11585,chr12,112905856,ENSG00000089127,9.44136284446414
11586,chr12,112978395,ENSG00000111335,9.44136284446416
11591,chr15,64703281,ENSG00000180304,47.3310426808005
11595,chr1,228208044,ENSG00000154358,0.86959920935854
11601,chr4,48805212,ENSG00000109180,93.9167146107222
11602,chr4,48906937,ENSG00000145247,5.09336679767145
11603,chr5,69492292,ENSG00000197822,0.0
11605,chr20,46550654,ENSG00000149635,0.0
11606,chr10,27999079,ENSG00000169126,0.0
11619,chr7,44606572,ENSG00000105953,17.267755728691
11627,chr22,42269703,ENSG00000182057,0.124228458479791
11629,chr9,92404696,ENSG00000106809,0.372685375439374
11637,chr10,15032227,ENSG00000152463,15.5285573099739
11640,chr1,101996926,ENSG00000118733,0.0
11643,chr9,124777133,ENSG00000185585,4.34799604679271
11645,chr1,113979391,ENSG00000116774,150.937577052947
11647,chr21,33025935,ENSG00000205927,0.0
11651,chr1,58546802,ENSG00000162600,0.0
11652,chr9,92424471,ENSG00000127083,6.33565138246936
11653,chr17,31297539,ENSG00000126861,0.248456916959583
11654,chr15,52791078,ENSG00000169856,0.0
11656,chr19,1753506,ENSG00000205922,0.0
11662,chrX,68433913,ENSG00000079482,4.3479960467927
11665,chr7,128775794,ENSG00000128617,0.0
11666,chr1,241677376,ENSG00000054277,4.3479960467927
11669,chr1,28812170,ENSG00000116329,0.0
11673,chr1,203494153,ENSG00000188770,0.0
11687,chr11,17052025,ENSG00000184669,0.124228458479791
11692,chr16,30949068,ENSG00000175938,14.7831865590952
11695,chr2,148021604,ENSG00000115947,14.0378158082164
11697,chr2,189784364,ENSG00000128699,65.46839761885
11698,chr12,55818041,ENSG00000123353,36.6473952515385
11703,chr3,32077580,ENSG00000144645,11.5532466386206
11705,chr3,125595497,ENSG00000144909,4.22376758831291
11709,chr2,178194481,ENSG00000079156,4.22376758831291
11720,chr5,38845858,ENSG00000145623,34.9081968328214
11725,chr6,108165854,ENSG00000081087,49.0702410995176
11726,chr3,191199241,ENSG00000188729,0.0
11727,chrX,38352586,ENSG00000036473,0.0
11728,chr2,26558756,ENSG00000115155,0.0
11736,chr1,19882395,ENSG00000169914,4.72068142223207
11745,chr2,63050057,ENSG00000115507,0.0
11749,chr17,2042022,ENSG00000262664,34.4112829989022
11751,chr11,7706477,ENSG00000183378,0.0
11755,chr14,22766522,ENSG00000155463,47.8279565147197
11761,chr3,25782917,ENSG00000151093,8.94444901054498
11769,chr17,3696240,ENSG00000083454,3.85108221287353
11772,chrX,78945332,ENSG00000078589,0.0
11782,chr3,190122437,ENSG00000090530,23.230721735721
11786,chr10,73096974,ENSG00000122884,174.913669539546
11787,chr5,132295315,ENSG00000072682,109.445271920696
11788,chr11,74311640,ENSG00000149380,12.0501604725398
11789,chr17,81860856,ENSG00000185624,718.785860764073
11791,chr12,56104537,ENSG00000170515,126.837256107867
11801,chr13,25096136,ENSG00000151846,0.124228458479791
11802,chr1,39576790,ENSG00000090621,114.662867176847
11804,chrX,91434595,ENSG00000174740,3.35416837895437
11812,chr6,34466061,ENSG00000124507,0.124228458479791
11819,chr9,135561756,ENSG00000122133,0.0
11820,chr9,135588002,ENSG00000224045,0.0
11821,chr19,39391154,ENSG00000006712,27.2060324070743
11824,chr12,97761859,ENSG00000257501,0.0
11826,chr1,25998117,ENSG00000158006,7.95062134270665
11829,chrX,55089018,ENSG00000234068,0.0
11830,chrX,55075030,ENSG00000238269,0.0
11831,chrX,49829260,ENSG00000101951,0.0
11834,chr12,102958410,ENSG00000171759,0.0
11840,chr11,77474635,ENSG00000149269,24.7214632374785
11843,chrX,110944285,ENSG00000077264,0.0
11845,chr20,9839076,ENSG00000101349,0.0
11848,chr4,168497052,ENSG00000129116,300.632869521095
11850,chr19,14062076,ENSG00000187867,0.372685375439374
11851,chr1,99646113,ENSG00000099260,31.0571146199479
11858,chr4,110615603,ENSG00000250103,0.0
11864,chr22,50170731,ENSG00000073150,2.48456916959583
11871,chr7,4862030,ENSG00000218823,0.0
11876,chr4,107720234,ENSG00000138801,63.2322853662139
11877,chr10,87659613,ENSG00000198682,53.0455517708709
11878,chr4,78939438,ENSG00000163291,15.4043288514941
11879,chr16,2969270,ENSG00000162073,4.59645296375228
11883,chr6,52361421,ENSG00000170915,0.0
11889,chr16,67660946,ENSG00000102981,0.0
11895,chr4,74933095,ENSG00000169116,10.0625051368631
11897,chr8,144012772,ENSG00000178685,9.81404821990352
11899,chr12,3871579,ENSG00000256862,0.0
11909,chr1,54764523,ENSG00000162396,2.23611225263625
11911,chr2,85538783,ENSG00000286532,0.124228458479791
11916,chr2,241150264,ENSG00000115687,1.4907415017575
11920,chr11,125833316,ENSG00000237353,0.0
11921,chr1,61742477,ENSG00000132849,1.11805612631812
11923,chr15,44711323,ENSG00000229474,1.11805612631812
11926,chr20,21705659,ENSG00000125813,0.0
11933,chr2,113278921,ENSG00000125618,0.621142292398957
11936,chr21,32771792,ENSG00000159086,10.0625051368631
11944,chr1,164555584,ENSG00000185630,10.4351905123025
11947,chr19,19618693,ENSG00000105717,0.124228458479791
11955,chr19,41501255,ENSG00000267107,0.0
11956,chr4,79827471,ENSG00000251321,0.0
11958,chr9,94555054,ENSG00000231806,0.0
11967,chr13,100088972,ENSG00000274605,2.60879762807562
11970,chr4,133149294,ENSG00000138650,41.9892189661695
11971,chrX,91779261,ENSG00000102290,0.0
11977,chrX,100410273,ENSG00000165194,4.72068142223207
11979,chr4,30720369,ENSG00000169851,6.21142292398957
11981,chr13,67230445,ENSG00000184226,4.96913833919166
11982,chr5,140855883,ENSG00000250120,2.11188379415645
11986,chr5,140794852,ENSG00000204969,0.0
11990,chr5,140827958,ENSG00000081842,3.10571146199479
11996,chr5,141208697,ENSG00000120328,0.124228458479791
11998,chr5,141245395,ENSG00000113248,0.248456916959583
12000,chr5,141094606,ENSG00000112852,5.21759525615124
12006,chr5,141187127,ENSG00000177839,0.496913833919166
12013,chr5,141355021,ENSG00000262576,4.22376758831291
12014,chr5,141364162,ENSG00000253485,1.24228458479791
12017,chr5,141390157,ENSG00000253767,0.0
12019,chr5,141350099,ENSG00000254221,1.36651304327771
12020,chr5,141359994,ENSG00000253910,2.73302608655541
12024,chr5,141417645,ENSG00000254122,1.3665130432777
12026,chr5,141484997,ENSG00000242419,0.0
12027,chr5,141489081,ENSG00000240764,2.48456916959582
12028,chr20,2841190,ENSG00000132635,7.2052505918279
12033,chr17,38749817,ENSG00000277258,13.0439881403781
12035,chr10,91163012,ENSG00000180628,27.4544893240339
12036,chr10,103351144,ENSG00000156374,8.32330671814602
12037,chr13,113208715,ENSG00000126226,24.9699201544381
12039,chr20,57561080,ENSG00000124253,0.0
12045,chr20,64255695,ENSG00000203880,7.0810221333481
12047,chrX,46059528,ENSG00000214009,0.0
12049,chr21,46324124,ENSG00000160299,5.09336679767145
12051,chr1,233295725,ENSG00000135749,6.21142292398957
12055,chr3,142889206,ENSG00000163710,97.3951114481565
12061,chrX,48835610,ENSG00000102109,5.34182371463103
12063,chr19,1490752,ENSG00000115257,0.372685375439374
12072,chr17,81911432,ENSG00000185813,11.0563328047014
12073,chr7,99408597,ENSG00000106244,88.0779770621721
12079,chr6,170584692,ENSG00000071994,61.3688584890169
12091,chr6,165988117,ENSG00000112541,2.23611225263625
12095,chr12,54549601,ENSG00000123360,0.0
12101,chr19,10416773,ENSG00000065989,2.48456916959583
12104,chr5,60522120,ENSG00000113448,6.58410829942894
12109,chr4,656213,ENSG00000242686,0.0
12110,chr10,93612537,ENSG00000095464,0.0
12113,chr12,14973042,ENSG00000139053,0.0
12114,chr8,65842322,ENSG00000205268,1.3665130432777
12118,chr21,42653621,ENSG00000160191,4.59645296375228
12120,chr7,520296,ENSG00000197461,20.7461525661252
12122,chr4,156971799,ENSG00000145431,55.7785778574264
12123,chr11,104164379,ENSG00000170962,1.3665130432777
12125,chr5,150155872,ENSG00000113721,16.7708418947719
12126,chr8,17576433,ENSG00000104213,23.3549501942008
12141,chr7,95596516,ENSG00000004799,8.5717636351056
12144,chr4,185535507,ENSG00000154553,31.4297999953872
12145,chr5,132257696,ENSG00000131435,72.3009628352386
12146,chr4,94451857,ENSG00000163110,110.811784963974
12147,chr5,177497606,ENSG00000196923,207.709982578212
12154,chr20,31952046,ENSG00000088356,15.6527857684537
12174,chr1,160205380,ENSG00000162734,316.037198372589
12177,chr12,118136124,ENSG00000089220,165.720763612042
12179,chr8,23000000,ENSG00000134020,0.0
12180,chr17,64413776,ENSG00000261371,0.248456916959582
12181,chr2,216082955,ENSG00000115425,5.59028063159062
12183,chr1,31644896,ENSG00000162517,36.7716237100183
12184,chr7,94656325,ENSG00000242265,21.9884371509231
12186,chr19,56840728,ENSG00000198300,0.248456916959583
12190,chr17,4704337,ENSG00000141456,7.08102213334811
12196,chr2,238290102,ENSG00000132326,0.496913833919165
12199,chr1,982117,ENSG00000187642,0.0
12200,chr6,138107419,ENSG00000112378,140.750843457604
12207,chr1,10472288,ENSG00000142655,19.0069541474081
12209,chr1,160286348,ENSG00000162735,41.6165335907301
12211,chr22,18077923,ENSG00000215193,13.1682165988579
12218,chr4,73982027,ENSG00000163737,3.85108221287353
12219,chr4,73853296,ENSG00000109272,4.96913833919166
12229,chr21,44300051,ENSG00000141959,44.7222450527249
12245,chr6,28281572,ENSG00000137338,4.47222450527249
12246,chr1,248906196,ENSG00000185220,2.11188379415645
12251,chr14,74955626,ENSG00000119630,20.6219241076454
12256,chr6,49787285,ENSG00000170950,0.0
12258,chr19,46023053,ENSG00000008438,0.0
12261,chr1,153348841,ENSG00000163218,0.0
12269,chr19,18340598,ENSG00000130517,8.32330671814602
12270,chr15,99007792,ENSG00000183571,0.0
12271,chr11,101129813,ENSG00000082175,0.0
12277,chr6,143562031,ENSG00000235740,0.0
12282,chr5,126600925,ENSG00000164902,39.2561928796141
12294,chr17,28951771,ENSG00000109118,4.96913833919166
12295,chr1,6613731,ENSG00000116273,3.60262529591395
12298,chr9,93576584,ENSG00000197724,3.72685375439374
12300,chr8,132775358,ENSG00000129292,16.1496996023729
12303,chr17,7239722,ENSG00000040633,13.2924450573377
12304,chr9,34957608,ENSG00000122733,0.124228458479791
12306,chr22,41468692,ENSG00000100410,26.5848901146754
12307,chrX,134373288,ENSG00000156531,15.0316434760548
12310,chr6,79078287,ENSG00000146247,12.7955312234186
12315,chr16,30748293,ENSG00000156873,11.92593201406
12316,chr12,76031776,ENSG00000139289,89.0718047300104
12317,chr11,2929420,ENSG00000181649,131.806394447059
12319,chr11,118606440,ENSG00000019144,38.138136753296
12323,chr16,71724701,ENSG00000040199,6.45987984094915
12327,chr4,41748725,ENSG00000109132,0.0
12336,chr8,74824534,ENSG00000137558,0.745370750878748
12341,chr12,6700815,ENSG00000139200,0.0
12342,chr15,68054309,ENSG00000033800,27.2060324070743
12349,chr22,38056311,ENSG00000100151,4.84490988071186
12352,chr16,88785220,ENSG00000103335,28.0756316164329
12355,chr1,111346600,ENSG00000173947,0.745370750878748
12359,chr15,55319161,ENSG00000225973,1.11805612631812
12361,chr2,46617055,ENSG00000151665,42.7345897170482
12364,chr1,77219430,ENSG00000142892,49.8156118503964
12365,chr17,16217191,ENSG00000108474,11.1805612631812
12366,chr1,160031990,ENSG00000143315,6.08719446550977
12374,chr20,34698790,ENSG00000101464,23.230721735721
12378,chr3,196969060,ENSG00000119227,4.72068142223208
12383,chr12,18242961,ENSG00000139144,0.0
12391,chr5,68215740,ENSG00000145675,16.1496996023729
12395,chr17,8965712,ENSG00000141506,0.0
12403,chr17,6444441,ENSG00000129195,6.45987984094915
12407,chr1,20633458,ENSG00000158828,30.1875154105893
12410,chr10,22714578,ENSG00000150867,22.7338079018018
12412,chr12,57591174,ENSG00000166908,8.94444901054499
12414,chr8,91040872,ENSG00000155099,28.0756316164328
12415,chr1,151197949,ENSG00000143398,25.9637478222764
12416,chr9,68705240,ENSG00000107242,0.0
12422,chr22,31662221,ENSG00000241878,10.1867335953429
12424,chr17,1562792,ENSG00000174238,37.7654513778566
12433,chr4,110642123,ENSG00000164093,9.56559130294394
12434,chr10,102241512,ENSG00000107859,1.11805612631812
12446,chr4,88007635,ENSG00000118762,18.5100403134889
12453,chr8,78516340,ENSG00000171033,16.8950703532517
12464,chr11,125164687,ENSG00000165495,3.35416837895437
12467,chr11,392614,ENSG00000184363,0.621142292398956
12472,chr16,68245304,ENSG00000103066,32.0509422877861
12474,chr1,19980416,ENSG00000188257,0.0
12480,chr19,48110817,ENSG00000105499,6.45987984094915
12484,chr1,20028179,ENSG00000127472,0.0
12490,chr11,63563379,ENSG00000133328,0.0
12491,chr11,63616883,ENSG00000176485,23.9760924865998
12493,chr11,63491194,ENSG00000168004,0.0
12496,chr4,83137075,ENSG00000145287,0.248456916959583
12497,chr10,80131682,ENSG00000189129,27.5787177825137
12499,chr6,144064599,ENSG00000118495,4.72068142223207
12501,chr8,42207709,ENSG00000104368,416.041107448822
12502,chr10,73909177,ENSG00000122861,54.2878363556689
12503,chr19,43670547,ENSG00000011422,69.4437082902034
12510,chr20,9067825,ENSG00000101333,35.1566537497809
12514,chr10,93993931,ENSG00000138193,3.60262529591395
12526,chr5,41510601,ENSG00000182836,0.0
12528,chr3,171810950,ENSG00000075651,0.248456916959582
12531,chr1,242524697,ENSG00000180287,4.72068142223207
12536,chr10,122374696,ENSG00000107679,15.6527857684537
12537,chr8,38901235,ENSG00000169499,9.44136284446415
12538,chr2,178480457,ENSG00000116095,3.72685375439375
12541,chr1,204377665,ENSG00000143850,11.92593201406
12546,chr2,131104847,ENSG00000115762,90.562546231768
12550,chr6,150599883,ENSG00000120278,0.0
12557,chr12,92702843,ENSG00000187510,0.0
12559,chr2,43637260,ENSG00000152527,2.8572545450352
12568,chr15,64841883,ENSG00000241839,18.5100403134889
12569,chr10,113751262,ENSG00000148735,0.124228458479791
12573,chr15,89679427,ENSG00000166819,0.0
12574,chr9,19149290,ENSG00000147872,221.250884552509
12576,chr19,4518486,ENSG00000167676,0.0
12579,chr5,58460139,ENSG00000145632,33.6659122480235
12585,chr1,11934205,ENSG00000083444,226.841165184099
12586,chr3,146163725,ENSG00000152952,708.59912716873
12588,chrX,103773718,ENSG00000123560,0.124228458479791
12593,chr1,56645301,ENSG00000162407,215.909060837878
12594,chr10,120457227,ENSG00000203805,13.4166735158175
12595,chr8,38269243,ENSG00000147535,22.8580363602816
12597,chr9,131289459,ENSG00000160539,12.9197596818983
12598,chr9,101028727,ENSG00000148123,0.0
12599,chr19,11355386,ENSG00000105520,39.5046497965737
12610,chr3,146251179,ENSG00000114698,17.3919841871708
12612,chr20,45912155,ENSG00000100979,1.86342687719687
12616,chr10,19816239,ENSG00000120594,8.07484980118644
12619,chrX,154458281,ENSG00000130827,20.1250102737262
12621,chr3,48430086,ENSG00000164050,1.11805612631812
12630,chr20,57711536,ENSG00000124225,5.59028063159061
12631,chr16,72176878,ENSG00000118557,0.0
12632,chr15,73994673,ENSG00000140464,56.8966339837445
12636,chr17,15272292,ENSG00000109099,135.409019742973
12646,chr10,116545931,ENSG00000175535,0.0
12651,chrX,153056409,ENSG00000183837,0.0
12653,chrX,153401392,ENSG00000214897,0.0
12661,chr11,818914,ENSG00000177666,80.3758126364251
12667,chr6,89080751,ENSG00000146278,103.730762830626
12672,chr1,53062052,ENSG00000174348,1.86342687719687
12674,chr7,131558217,ENSG00000128567,44.2253312188057
12687,chr11,67356972,ENSG00000175482,78.0154719253091
12689,chr22,42614962,ENSG00000100227,26.3364331977157
12695,chr18,54269517,ENSG00000101751,4.84490988071186
12697,chr10,101588270,ENSG00000166169,6.58410829942894
12701,chr6,43509702,ENSG00000171453,26.4606616561956
12703,chr7,19709037,ENSG00000105849,16.2739280608527
12704,chr16,57462660,ENSG00000102978,56.8966339837445
12712,chr7,44019175,ENSG00000214783,3.10571146199479
12714,chr11,842529,ENSG00000177700,394.301127214858
12716,chr10,78029522,ENSG00000148606,20.4976956491656
12717,chr12,106357748,ENSG00000013503,9.56559130294394
12718,chr8,22245133,ENSG00000168495,28.5725454503521
12719,chr16,22297375,ENSG00000058600,14.5347296421356
12723,chr19,633537,ENSG00000099821,5.59028063159062
12725,chr7,75486299,ENSG00000272391,2.98148300351499
12729,chr1,46220305,ENSG00000085998,22.2368940678826
12735,chr7,95435329,ENSG00000105854,116.153608678605
12742,chr6,105180014,ENSG00000132429,14.907415017575
12744,chrX,48508959,ENSG00000102312,21.6157517754837
12745,chr13,37598844,ENSG00000133110,658.038144567455
12746,chr7,124929983,ENSG00000128513,7.57793596726728
12747,chr8,43292483,ENSG00000188877,0.0
12748,chr2,131209536,ENSG00000188219,0.0
12750,chr3,87276584,ENSG00000064835,0.0
12751,chr11,111455630,ENSG00000110777,0.0
12758,chr2,104853287,ENSG00000198914,3.22993992047458
12761,chr4,146638893,ENSG00000151615,0.0
12763,chr6,31180731,ENSG00000204531,0.0
12764,chr8,127322183,ENSG00000212993,0.0
12765,chr1,155433178,ENSG00000237872,0.0
